Gruppierung;Einzelbeleg ID;Belegform;Lemma ID;Lemma;Provenienz;Gewinner
airoldus;78364;Airoldus;9151;agir~wald;NeG;
airoldus;222374;airoldus;6745;hari~wald;DMP;x
airoldus;222499;airoldus;6745;hari~wald;DMP;
airoldus;222887;airoldus;6745;hari~wald;DMP;
airsindis;75967;Airsindis;12863;agir~swinth;NeG;
airsindis;77650;Airsindis;12863;agir~swinth;NeG;
airsindis;220918;airsindis;7916;hari~sinth;DMP;x
airsindis;222266;airsindis;7916;hari~sinth;DMP;
airtrudem;74502;Airtrudem;12694;agir~thruth;NeG;
airtrudem;219741;airtrudem;12929;hari~thruth;DMP;x
airueus;74954;Airueus;12749;agir~wīg;NeG;
airueus;75438;Airueus;12749;agir~wīg;NeG;
airueus;78478;Airueus;12749;agir~wīg;NeG;
airueus;220078;airueus;7373;hari~wīh;DMP;x
airueus;220521;airueus;7373;hari~wīh;DMP;
airueus;222954;airueus;7373;hari~wīh;DMP;
airuildis;75203;Airuildis;12787;agir~wild;NeG;
airuildis;78482;Airuildis;12787;agir~wild;NeG;
airuildis;220300;airuildis;13003;hari~wilth;DMP;x
airuildis;223010;airuildis;13003;hari~wilth;DMP;
airuina;79430;Airuina;6676;agir~wini;NeG;
airuina;223750;airuina;6818;hari~wini;DMP;x
airulfus;74555;Airulfus;7451;agir~wulf;NeG;
airulfus;74635;Airulfus;7451;agir~wulf;NeG;
airulfus;74953;Airulfus;7451;agir~wulf;NeG;
airulfus;75164;Airulfus;7451;agir~wulf;NeG;
airulfus;76315;Airulfus;7451;agir~wulf;NeG;
airulfus;78333;Airulfus;7451;agir~wulf;NeG;
airulfus;78528;Airulfus;7451;agir~wulf;NeG;
airulfus;79041;Airulfus;7451;agir~wulf;NeG;
airulfus;219743;airulfus;7921;hari~wulf;DMP;x
airulfus;219850;airulfus;7921;hari~wulf;DMP;
airulfus;220079;airulfus;7921;hari~wulf;DMP;
airulfus;220301;airulfus;7921;hari~wulf;DMP;
airulfus;221129;airulfus;7921;hari~wulf;DMP;
airulfus;222841;airulfus;7921;hari~wulf;DMP;
airulfus;223011;airulfus;7921;hari~wulf;DMP;
airulfus;223431;airulfus;7921;hari~wulf;DMP;
airulfus;234470;airulfus;7921;hari~wulf;DMP;
airulfus;247349;airulfus;7921;hari~wulf;DMP;
airulfus;286876;airulfus;7921;hari~wulf;DMP;
airulfus;296017;airulfus;7921;hari~wulf;DMP;
airulfus;361477;airulfus;7921;hari~wulf;DMP;
alagisus;435150;alagisus;12293;ala~gīs;DMP;x
alagisus;71598;Alagisus;9171;alh~gīs;NeG;
alagundi;435158;alagundi;21078;ala~gunth;DMP;x
alagundi;41639;Alagundi;10418;alh~gunth;NeG;
alais;435151;alais;12293;ala~gīs;DMP;x
alais;103242;Alais;9226;alh;NeG;
alari;434679;alari;17414;al~hari;DMP;
alari;434680;alari;17414;al~hari;DMP;x
alari;103872;Alari;14260;ala~hari;NeG;
alari;104009;Alari;14260;ala~hari;NeG;
alari;104104;Alari;14260;ala~hari;NeG;
alari;105008;Alari;14260;ala~hari;NeG;
alatun;40632;Alatun;6694;ald-n;NeG;
alatun;434701;alatun;19912;ald~hūn;DMP;x
alauuis;435367;alauuis;14986;ala~wīh;DMP;
alauuis;435368;alauuis;14986;ala~wīh;DMP;
alauuis;41854;Alauuis;15143;ala~wis;NeG;x
albanus;437714;albanus;17512;alb-n;DMP;
albanus;437715;albanus;17512;alb-n;DMP;
albanus;28393;Albanus;9185;albānus;NeG;x
albanus;28426;Albanus;9185;albānus;NeG;
albina;437718;albina;17512;alb-n;DMP;x
albina;66017;Albina;11265;albīna;NeG;
albini;26275;Albini;6699;alb~wini;NeG;x
albini;28173;Albini;6699;alb~wini;NeG;
albini;28349;Albini;6699;alb~wini;NeG;
albini;35448;Albini;6699;alb~wini;NeG;
albini;36823;Albini;6699;alb~wini;NeG;
albini;85361;Albini;6699;alb~wini;NeG;
albini;87636;Albini;6699;alb~wini;NeG;
albini;87637;Albini;6699;alb~wini;NeG;
albini;87640;Albini;6699;alb~wini;NeG;
albini;87644;Albini;6699;alb~wini;NeG;
albini;88020;Albini;6699;alb~wini;NeG;
albini;88022;Albini;6699;alb~wini;NeG;
albini;88028;Albini;6699;alb~wini;NeG;
albini;88029;Albini;6699;alb~wini;NeG;
albini;88032;Albini;6699;alb~wini;NeG;
albini;88041;Albini;6699;alb~wini;NeG;
albini;88052;Albini;6699;alb~wini;NeG;
albini;88109;Albini;6699;alb~wini;NeG;
albini;88110;Albini;6699;alb~wini;NeG;
albini;88112;Albini;6699;alb~wini;NeG;
albini;88117;Albini;6699;alb~wini;NeG;
albini;88118;Albini;6699;alb~wini;NeG;
albini;88120;Albini;6699;alb~wini;NeG;
albini;88795;Albini;6699;alb~wini;NeG;
albini;88796;Albini;6699;alb~wini;NeG;
albini;90161;Albini;6699;alb~wini;NeG;
albini;90847;Albini;6699;alb~wini;NeG;
albini;104072;Albini;6699;alb~wini;NeG;
albini;104676;Albini;6699;alb~wini;NeG;
albini;106522;albini;9728;albinus;DMP;
albini;106523;albini;9728;albinus;DMP;
albini;106524;albini;9728;albinus;DMP;
albini;106525;albini;9728;albinus;DMP;
albini;106526;albini;9728;albinus;DMP;
albini;106527;albini;9728;albinus;DMP;
albini;106528;albini;9728;albinus;DMP;
albini;106529;albini;9728;albinus;DMP;
albini;106530;albini;9728;albinus;DMP;
albini;106531;albini;9728;albinus;DMP;
albini;106532;albini;9728;albinus;DMP;
albini;106533;albini;9728;albinus;DMP;
albini;106534;albini;9728;albinus;DMP;
albini;106535;albini;9728;albinus;DMP;
albini;106536;albini;9728;albinus;DMP;
albini;106537;albini;9728;albinus;DMP;
albini;106538;albini;9728;albinus;DMP;
albini;106539;albini;9728;albinus;DMP;
albini;106540;albini;9728;albinus;DMP;
albini;106541;albini;9728;albinus;DMP;
albini;106542;albini;9728;albinus;DMP;
albini;106543;albini;9728;albinus;DMP;
albini;106544;albini;9728;albinus;DMP;
albini;106545;albini;9728;albinus;DMP;
albini;106546;albini;9728;albinus;DMP;
albini;132525;albini;9728;albinus;DMP;
albini;490860;albini;9728;albinus;DMP;
alboelt;71922;Alboelt;10388;alb~hildi;NeG;x
alboelt;130294;alboelt;8483;alb~wald;DMP;
alboni;106582;alboni;8307;alb;DMP;x
alboni;106583;alboni;8307;alb;DMP;
alboni;106584;alboni;8307;alb;DMP;
alboni;106585;alboni;8307;alb;DMP;
alboni;106586;alboni;8307;alb;DMP;
alboni;106587;alboni;8307;alb;DMP;
alboni;435446;alboni;8307;alb;DMP;
alboni;106094;Alboni;6699;alb~wini;NeG;
albus;435395;albus;8307;alb;DMP;
albus;67372;Albus;11549;albus;NeG;x
albutius;82810;Albutius;12641;alb-d;NeG;
albutius;437126;albutius;22285;albutius;DMP;x
alcar;40849;Alcar;10336;al~gair;NeG;
alcar;440436;alcar;7486;alh~hari;DMP;x
alcisma;79184;Alcisma;12455;ald-z-sm;NeG;
alcisma;132799;alcisma;17892;alh-sm;DMP;x
alcismus;72783;Alcismus;12455;ald-z-sm;NeG;
alcismus;218423;alcismus;17892;alh-sm;DMP;x
aldini;5284;Aldini;6694;ald-n;NeG;
aldini;439589;aldini;7459;ald~wini;DMP;x
aldini;439590;aldini;7459;ald~wini;DMP;
aldisma;440136;aldisma;21235;ald-s-m;DMP;x
aldisma;440137;aldisma;21235;ald-s-m;DMP;
aldisma;72903;Aldisma;11280;ald-sm;NeG;
aldisma;78719;Aldisma;11280;ald-sm;NeG;
aldrisma;134407;aldrisma;11280;ald-sm;DMP;
aldrisma;218424;aldrisma;11280;ald-sm;DMP;
aldrisma;220141;aldrisma;11280;ald-sm;DMP;
aldrisma;72759;Aldrisma;12452;aldar-sm;NeG;x
aldrisma;73755;Aldrisma;12452;aldar-sm;NeG;
aldrisma;75080;Aldrisma;12452;aldar-sm;NeG;
aldrismus;220142;aldrismus;11280;ald-sm;DMP;
aldrismus;75077;Aldrismus;12452;aldar-sm;NeG;x
aldrus;121034;aldrus;17446;al~thruth;DMP;
aldrus;434969;aldrus;17446;al~thruth;DMP;
aldrus;72896;Aldrus;9946;aldar;NeG;x
aldrus;74915;Aldrus;9946;aldar;NeG;
alegreis;77114;Alegreis;12955;alh~rīk;NeG;
alegreis;221791;alegreis;23487;āliger;DMP;x
alemunus;72238;Alemunus;12368;ali~mund;NeG;x
alemunus;441142;alemunus;23820;alian~wini;DMP;
alerici;93803;Alerici;8839;ala~rīk;NeG;x
alerici;440900;alerici;11365;ali~rīk;DMP;
alerici;440901;alerici;11365;ali~rīk;DMP;
alerici;440902;alerici;11365;ali~rīk;DMP;
alerici;440903;alerici;11365;ali~rīk;DMP;
alerici;440904;alerici;11365;ali~rīk;DMP;
alerici;440905;alerici;11365;ali~rīk;DMP;
alerici;440906;alerici;11365;ali~rīk;DMP;
alfanus;437720;alfanus;17512;alb-n;DMP;
alfanus;437721;alfanus;17512;alb-n;DMP;
alfanus;437722;alfanus;17512;alb-n;DMP;
alfanus;437723;alfanus;17512;alb-n;DMP;
alfanus;437724;alfanus;17512;alb-n;DMP;
alfanus;104885;Alfanus;9185;albānus;NeG;x
alfanus;104889;Alfanus;9185;albānus;NeG;
alfida;76632;Alfida;12641;alb-d;NeG;
alfida;435847;alfida;10388;alb~hildi;DMP;x
alfre;436017;alfre;16587;al~frith;DMP;x
alfre;436018;alfre;16587;al~frith;DMP;
alfre;27990;Alfre;6526;ald~frith;NeG;
alfredi;434284;alfredi;16587;al~frith;DMP;x
alfredi;434285;alfredi;16587;al~frith;DMP;
alfredi;434286;alfredi;16587;al~frith;DMP;
alfredi;434287;alfredi;16587;al~frith;DMP;
alfredi;27987;Alfredi;6526;ald~frith;NeG;
alfredi;28289;Alfredi;6526;ald~frith;NeG;
alfredi;28344;Alfredi;6526;ald~frith;NeG;
alfredi;102225;Alfredi;6526;ald~frith;NeG;
alfredo;434288;alfredo;16587;al~frith;DMP;x
alfredo;102160;Alfredo;6526;ald~frith;NeG;
alfredo;102430;Alfredo;6526;ald~frith;NeG;
alfrid;106694;alfrid;16587;al~frith;DMP;x
alfrid;106695;alfrid;16587;al~frith;DMP;
alfrid;106696;alfrid;16587;al~frith;DMP;
alfrid;106697;alfrid;16587;al~frith;DMP;
alfrid;106698;alfrid;16587;al~frith;DMP;
alfrid;106699;alfrid;16587;al~frith;DMP;
alfrid;106700;alfrid;16587;al~frith;DMP;
alfrid;106701;alfrid;16587;al~frith;DMP;
alfrid;106702;alfrid;16587;al~frith;DMP;
alfrid;434282;âlfrid;16587;al~frith;DMP;
alfrid;434304;alfrid;16587;al~frith;DMP;
alfrid;434305;alfrid;16587;al~frith;DMP;
alfrid;434306;alfrid;16587;al~frith;DMP;
alfrid;434307;alfrid;16587;al~frith;DMP;
alfrid;434308;alfrid;16587;al~frith;DMP;
alfrid;434309;alfrid;16587;al~frith;DMP;
alfrid;2211;Alfrid;6526;ald~frith;NeG;
alfrid;3651;Alfrid;6526;ald~frith;NeG;
alfrid;9019;Alfrid;6526;ald~frith;NeG;
alfrid;9028;Alfrid;6526;ald~frith;NeG;
alfrid;28761;Alfrid;6526;ald~frith;NeG;
alfrid;28763;Alfrid;6526;ald~frith;NeG;
alfrid;28871;Alfrid;6526;ald~frith;NeG;
alfrid;28876;Alfrid;6526;ald~frith;NeG;
alfrid;29117;Alfrid;6526;ald~frith;NeG;
alfrid;29304;Alfrid;6526;ald~frith;NeG;
alfrit;434301;alfrit;16587;al~frith;DMP;x
alfrit;434302;alfrit;16587;al~frith;DMP;
alfrit;436031;alfrit;16587;al~frith;DMP;
alfrit;105235;Alfrit;6526;ald~frith;NeG;
alfrit;105237;Alfrit;6526;ald~frith;NeG;
alfrith;434311;alfrith;16587;al~frith;DMP;x
alfrith;102114;Alfrith;6526;ald~frith;NeG;
algildis;434586;algildis;25476;al~geld;DMP;
algildis;78174;Algildis;10352;alh~hildi;NeG;x
algoz;434580;algoz;16986;al~gaut;DMP;
algoz;435539;algoz;16986;al~gaut;DMP;x
algoz;42844;Algoz;10548;alh~gaut;NeG;
algundis;434605;algundis;24457;al~gunth;DMP;x
algundis;79401;Algundis;10418;alh~gunth;NeG;
alichone;63137;Alichone;9226;alh;NeG;x
alichone;441324;alichone;8520;ali-k;DMP;
alichone;441325;alichone;8520;ali-k;DMP;
alichoni;64355;Alichoni;9226;alh;NeG;x
alichoni;441326;alichoni;8520;ali-k;DMP;
alicone;64431;Alicone;9226;alh;NeG;x
alicone;441327;alicone;8520;ali-k;DMP;
alihila;59899;Alihila;10637;alh-l;NeG;x
alihila;440838;alihila;10277;ali~hildi;DMP;
allob;434784;allǒb;18044;al~laub;DMP;x
allob;395135;allŏb;19568;alb~laub;DMP;
alloni;63726;alloni;9316;al;NeG;
alloni;104801;Alloni;9316;al;NeG;
alloni;104803;Alloni;9316;al;NeG;
alloni;441352;alloni;7445;ali~wini;DMP;x
alloni;441353;alloni;7445;ali~wini;DMP;
alloni;441354;alloni;7445;ali~wini;DMP;
alloni;441355;alloni;7445;ali~wini;DMP;
alloni;441357;alloni;7445;ali~wini;DMP;
alloni;441358;alloni;7445;ali~wini;DMP;
alloni;441359;alloni;7445;ali~wini;DMP;
almaricus;442582;almaricus;6576;amal~rīk;DMP;x
almaricus;442584;almaricus;6576;amal~rīk;DMP;
almaricus;442585;almaricus;6576;amal~rīk;DMP;
almaricus;442586;almaricus;6576;amal~rīk;DMP;
almaricus;442587;almaricus;6576;amal~rīk;DMP;
almaricus;442588;almaricus;6576;amal~rīk;DMP;
almaricus;442589;almaricus;6576;amal~rīk;DMP;
almaricus;442590;almaricus;6576;amal~rīk;DMP;
almaricus;85718;Almaricus;8303;helm~rīk;NeG;
almedicus;123446;almedicus;17149;ald~medicus;DMP;
almedicus;79342;Almedicus;13087;almedicus;NeG;x
almedius;78657;Almedius;13087;almedicus;NeG;x
almedius;139924;almedius;8705;amal~thew;DMP;
aloini;5089;Aloini;7892;al~wini;NeG;
aloini;5098;aloini;7892;al~wini;NeG;x
aloini;5100;aloini;7892;al~wini;NeG;
aloini;441382;aloini;17484;allonius;DMP;
aloini;441383;aloini;17484;allonius;DMP;
aloini;441384;aloini;17484;allonius;DMP;
aloini;441385;aloini;17484;allonius;DMP;
aloini;441386;aloini;17484;allonius;DMP;
alois;68492;Alois;10439;al~wis;NeG;x
alois;68511;Alois;10439;al~wis;NeG;
alois;432276;alois;15143;ala~wis;DMP;
alois;432277;alois;15143;ala~wis;DMP;
aloni;433033;aloni;9316;al;DMP;
aloni;433034;aloni;9316;al;DMP;
aloni;433035;aloni;9316;al;DMP;
aloni;433036;aloni;9316;al;DMP;
aloni;433037;aloni;9316;al;DMP;
aloni;433038;aloni;9316;al;DMP;
aloni;104127;Aloni;7892;al~wini;NeG;x
aloni;104143;Aloni;7892;al~wini;NeG;
alpinus;86710;Alpinus;9728;albinus;NeG;
alpinus;106843;alpinus;17357;alpīnus;DMP;
alpinus;106844;alpinus;17357;alpīnus;DMP;
alpinus;441410;alpinus;17357;alpīnus;DMP;x
alpinus;441411;alpinus;17357;alpīnus;DMP;
alpinus;441412;alpinus;17357;alpīnus;DMP;
alpinus;441413;alpinus;17357;alpīnus;DMP;
alsauia;434943;alsauia;19640;al~swāb;DMP;x
alsauia;434944;alsauia;19640;al~swāb;DMP;
alsauia;77454;Alsauia;12003;alis~wīh;NeG;
alsinna;128822;alsinna;12852;ali~sinth;DMP;x
alsinna;65393;Alsinna;11091;alis~wini;NeG;
altana;130795;altana;8155;ald;DMP;
altana;75647;Altana;6694;ald-n;NeG;x
altcarium;438732;altcarium;9809;ald~gair;DMP;x
altcarium;77286;Altcarium;7949;ald~hari;NeG;
altcarius;438733;altcarius;9809;ald~gair;DMP;x
altcarius;438734;altcarius;9809;ald~gair;DMP;
altcarius;438735;altcarius;9809;ald~gair;DMP;
altcarius;438736;altcarius;9809;ald~gair;DMP;
altcarius;74220;Altcarius;7949;ald~hari;NeG;
altcarius;78177;Altcarius;7949;ald~hari;NeG;
altcarius;78666;Altcarius;7949;ald~hari;NeG;
altisma;66081;Altisma;11280;ald-sm;NeG;x
altisma;66562;Altisma;11280;ald-sm;NeG;
altisma;441420;altisma;23004;altissima;DMP;
altoildis;74760;Altoildis;10075;ald~hildi;NeG;
altoildis;439586;altoildis;25559;ald~wilth;DMP;x
altruda;434971;altruda;17446;al~thruth;DMP;x
altruda;434972;altruda;17446;al~thruth;DMP;
altruda;434973;altruda;17446;al~thruth;DMP;
altruda;434974;altruda;17446;al~thruth;DMP;
altruda;434975;altruda;17446;al~thruth;DMP;
altruda;434976;altruda;17446;al~thruth;DMP;
altruda;434977;altruda;17446;al~thruth;DMP;
altruda;434978;altruda;17446;al~thruth;DMP;
altruda;434979;altruda;17446;al~thruth;DMP;
altruda;434980;altruda;17446;al~thruth;DMP;
altruda;434981;altruda;17446;al~thruth;DMP;
altruda;434982;altruda;17446;al~thruth;DMP;
altruda;104991;Altruda;10195;ald~thruth;NeG;
altrudis;434986;altrudis;17446;al~thruth;DMP;x
altrudis;434987;altrudis;17446;al~thruth;DMP;
altrudis;434988;altrudis;17446;al~thruth;DMP;
altrudis;434989;altrudis;17446;al~thruth;DMP;
altrudis;434990;altrudis;17446;al~thruth;DMP;
altrudis;434991;altrudis;17446;al~thruth;DMP;
altrudis;434992;altrudis;17446;al~thruth;DMP;
altrudis;434993;altrudis;17446;al~thruth;DMP;
altrudis;434994;altrudis;17446;al~thruth;DMP;
altrudis;434995;altrudis;17446;al~thruth;DMP;
altrudis;73603;Altrudis;10195;ald~thruth;NeG;
amadildis;68709;Amadildis;11803;am~hildi;NeG;x
amadildis;443257;amadildis;24543;amat~hildi;DMP;
amadinga;77270;Amadinga;7178;am-ng;NeG;x
amadinga;441738;amadinga;24950;am~thing;DMP;
amanoni;432283;amanoni;18367;ah~man;DMP;
amanoni;432284;amanoni;18367;ah~man;DMP;
amanoni;432285;amanoni;18367;ah~man;DMP;
amanoni;40933;Amanoni;10339;aman;NeG;x
amanoni;41434;Amanoni;10339;aman;NeG;
amantio;97817;Amantio;13812;amamantio;NeG;
amantio;27394;Amantio;7188;amantius;NeG;x
amantio;27235;Amantio;7188;amantius;NeG;
amarinus;441736;amarinus;25347;am~rīn;DMP;
amarinus;81976;Amarinus;13245;amārīnus;NeG;x
amarinus;81977;Amarinus;13245;amārīnus;NeG;
amarinus;82345;Amarinus;13245;amārīnus;NeG;
amarinus;82346;Amarinus;13245;amārīnus;NeG;
amarinus;82347;Amarinus;13245;amārīnus;NeG;
amarinus;82348;Amarinus;13245;amārīnus;NeG;
amatlaicus;74607;Amatlaicus;12706;am~laik;NeG;x
amatlaicus;443258;amatlaicus;22753;amat~laik;DMP;
ambrosia;131615;ambrosia;17290;ambr-s;DMP;
ambrosia;443725;ambrosia;17290;ambr-s;DMP;
ambrosia;71610;Ambrosia;12289;ambrosia;NeG;x
amilo;8958;Amilo;6633;am-l;NeG;
amilo;106898;amilo;8475;amal;DMP;x
amilo;411237;amilo;8475;amal;DMP;
anaudinus;219542;anaudinus;17654;ana~wald;DMP;
anaudinus;74209;Anaudinus;9860;and~wini;NeG;x
andreae;106926;andreae;16929;andrea;DMP;
andreae;106927;andreae;16929;andrea;DMP;
andreae;106928;andreae;16929;andrea;DMP;
andreae;106929;andreae;16929;andrea;DMP;
andreae;106930;andreae;16929;andrea;DMP;
andreae;106931;andreae;16929;andrea;DMP;
andreae;106932;andreae;16929;andrea;DMP;
andreae;106933;andreae;16929;andrea;DMP;
andreae;106934;andreae;16929;andrea;DMP;
andreae;106935;andreae;16929;andrea;DMP;
andreae;106936;andreae;16929;andrea;DMP;
andreae;106937;andreae;16929;andrea;DMP;
andreae;410188;andreae;16929;andrea;DMP;x
andreae;25101;Andreae;6598;andreās;NeG;
andreati;445029;andreati;26226;andar~hath;DMP;
andreati;28919;Andreati;6598;andreās;NeG;x
andreati;105651;Andreati;6598;andreās;NeG;
andreia;445025;andreia;16929;andrea;DMP;x
andreia;66716;Andreia;6598;andreās;NeG;
andriga;130423;andriga;8491;and~rīk;DMP;
andriga;77545;Andriga;6598;andreās;NeG;x
andrisma;445024;andrisma;23460;andar-s-m;DMP;
andrisma;67713;Andrisma;11610;andar-sm;NeG;x
andrisma;72692;Andrisma;11610;andar-sm;NeG;
anoildis;444539;anoildis;18119;an~hildi;DMP;x
anoildis;72612;Anoildis;12430;an~wilth;NeG;
anseardis;67121;Anseardis;11506;ans~gard;NeG;x
anseardis;448611;anseardis;12677;ans~hard;DMP;
anseardis;448612;anseardis;12677;ans~hard;DMP;
ansedonius;219872;ansedonius;25073;ans~don;DMP;
ansedonius;74729;Ansedonius;12721;ans~dun;NeG;x
ansegudis;448570;ansegudis;9214;ans~gaut;DMP;
ansegudis;448571;ansegudis;9214;ans~gaut;DMP;
ansegudis;73194;Ansegudis;12307;ans~gunth;NeG;x
ansegudis;74321;Ansegudis;12307;ans~gunth;NeG;
ansierus;65117;Ansierus;7552;ans~gair;NeG;
ansierus;108002;ansierus;7880;ans~hari;DMP;x
ansierus;108003;ansierus;7880;ans~hari;DMP;
ansierus;108004;ansierus;7880;ans~hari;DMP;
ansoildis;72077;Ansoildis;9665;ans~hildi;NeG;x
ansoildis;75794;Ansoildis;9665;ans~hildi;NeG;
ansoildis;129956;ansoildis;12619;ans~wilth;DMP;
ansoildis;449938;ansoildis;12619;ans~wilth;DMP;
ansom;396;ansom;6600;ans-m;NeG;x
ansom;449949;ansom;10990;ans~wini;DMP;
anstrada;72780;Anstrada;9207;ans~rād;NeG;x
anstrada;450227;anstrada;17794;anst~rād;DMP;
anstrada;450228;anstrada;17794;anst~rād;DMP;
anstrada;450229;anstrada;17794;anst~rād;DMP;
anstrada;450230;anstrada;17794;anst~rād;DMP;
anstrada;450231;anstrada;17794;anst~rād;DMP;
anstraht;61216;anstraht;9207;ans~rād;NeG;x
anstraht;450232;anstraht;17794;anst~rād;DMP;
anstramnus;63766;anstramnus;10102;ans~hraban;NeG;x
anstramnus;450225;anstramnus;20636;anst~hraban;DMP;
anstrat;42625;Anstrat;9207;ans~rād;NeG;x
anstrat;61220;anstrat;9207;ans~rād;NeG;
anstrat;413784;anstrat;17794;anst~rād;DMP;
anstrat;450233;anstrat;17794;anst~rād;DMP;
anstrat;450234;anstrat;17794;anst~rād;DMP;
anstrat;450235;anstrat;17794;anst~rād;DMP;
anstrat;450236;anstrat;17794;anst~rād;DMP;
anstrat;450237;anstrat;17794;anst~rād;DMP;
anstrat;450238;anstrat;17794;anst~rād;DMP;
anstrat;450239;anstrat;17794;anst~rād;DMP;
anstrat;450240;anstrat;17794;anst~rād;DMP;
anstrat;450241;anstrat;17794;anst~rād;DMP;
anstrat;450242;anstrat;17794;anst~rād;DMP;
anstrat;450243;anstrat;17794;anst~rād;DMP;
anstrat;450244;anstrat;17794;anst~rād;DMP;
anstrat;450245;anstrat;17794;anst~rād;DMP;
anstrat;450246;anstrat;17794;anst~rād;DMP;
anstrat;450247;anstrat;17794;anst~rād;DMP;
anstrat;450248;anstrat;17794;anst~rād;DMP;
anstrat;478361;anstrat;17794;anst~rād;DMP;
anstrat;479555;anstrat;17794;anst~rād;DMP;
anstrat;480423;anstrat;17794;anst~rād;DMP;
anstrat;482972;anstrat;17794;anst~rād;DMP;
anstrat;492353;anstrat;17794;anst~rād;DMP;
anstrate;61483;Anstratę;9207;ans~rād;NeG;x
anstrate;450249;anstratę;17794;anst~rād;DMP;
anstrati;38991;Anstrati;9207;ans~rād;NeG;x
anstrati;450252;anstrati;17794;anst~rād;DMP;
antoni;140139;antoni;9860;and~wini;DMP;
antoni;444952;antoni;9860;and~wini;DMP;
antoni;4599;Antoni;7415;antōnius;NeG;x
anulen;447637;anulen;7033;an-l;DMP;
anulen;40646;Anulen;10309;an-l-n;NeG;x
apri;304254;apri;16842;abar;DMP;
apri;96136;Apri;9023;aper;NeG;x
aravatio;88756;Aravatio;15267;aravatio;NeG;x
aravatio;87584;Aravatio;13474;aravatius;NeG;
arcamarus;72731;Arcamarus;12128;erk~mar;NeG;x
arcamarus;218369;arcamarus;10128;erkan~hari;DMP;
arcchgoz;119948;arcchgoz;17335;arg~gaut;DMP;
arcchgoz;42702;Arcchgoz;10526;erk~gaut;NeG;x
arcemirus;76091;Arcemirus;12128;erk~mar;NeG;
arcemirus;221846;arcemirus;8192;erkan~mar;DMP;x
archadii;92748;Archadii;13206;arcadius;NeG;x
archadii;152049;archadii;24821;erk~haith;DMP;
arduis;221832;arduis;11107;hard~wīh;DMP;
arduis;77080;Arduis;12188;hard~wis;NeG;x
aredii;87099;Aredii;9192;aredius;NeG;
aredii;87790;Aredii;9192;aredius;NeG;
aredii;92713;Aredii;9192;aredius;NeG;
aredii;92728;Aredii;9192;aredius;NeG;x
aredii;148550;aredii;13276;āridius;DMP;
aredius;68524;Aredius;9192;aredius;NeG;x
aredius;89063;Aredius;9192;aredius;NeG;
aredius;89067;Aredius;9192;aredius;NeG;
aredius;89074;Aredius;9192;aredius;NeG;
aredius;117904;aredius;8618;hari~thew;DMP;
aredius;140751;aredius;8618;hari~thew;DMP;
aredius;450789;aredius;8618;hari~thew;DMP;
aregarium;451146;aregarium;18591;ar~gair;DMP;
aregarium;74498;Aregarium;7961;hari~gair;NeG;x
aregarius;450746;aregarius;18591;ar~gair;DMP;
aregarius;451147;aregarius;18591;ar~gair;DMP;
aregarius;451148;aregarius;18591;ar~gair;DMP;
aregarius;451149;aregarius;18591;ar~gair;DMP;
aregarius;77259;Aregarius;7961;hari~gair;NeG;x
aregarius;77780;Aregarius;7961;hari~gair;NeG;
aregarius;78805;Aregarius;7961;hari~gair;NeG;
aregarius;79407;Aregarius;7961;hari~gair;NeG;
aregaudus;451162;aregaudus;17721;ar~gaut;DMP;
aregaudus;451163;aregaudus;17721;ar~gaut;DMP;
aregaudus;77548;Aregaudus;7011;hari~gaut;NeG;x
aregaudus;78440;Aregaudus;7011;hari~gaut;NeG;
aregildis;129450;aregildis;17555;ar~geld;DMP;
aregildis;451111;aregildis;17555;ar~geld;DMP;
aregildis;451113;aregildis;17555;ar~geld;DMP;
aregildis;451172;aregildis;17555;ar~geld;DMP;
aregildis;68900;Aregildis;11825;hari~geld;NeG;x
aregildis;68928;Aregildis;11825;hari~geld;NeG;
aregildis;78808;Aregildis;11825;hari~geld;NeG;
aregildis;78934;Aregildis;11825;hari~geld;NeG;
aregis;119776;aregis;10779;ar~gīs;DMP;
aregis;451142;aregis;10779;ar~gīs;DMP;
aregis;75978;Aregis;6635;hari~gīs;NeG;x
aregisus;451143;aregisus;10779;ar~gīs;DMP;
aregisus;78439;Aregisus;6635;hari~gīs;NeG;x
areia;73881;Areia;11831;arēgia;NeG;x
areia;451585;areia;8522;hari;DMP;
argoz;451166;argoz;17721;ar~gaut;DMP;x
argoz;451167;argoz;17721;ar~gaut;DMP;
argoz;451168;argoz;17721;ar~gaut;DMP;
argoz;451169;argoz;17721;ar~gaut;DMP;
argoz;482521;argoz;17721;ar~gaut;DMP;
argoz;42680;Argoz;10519;arh~gaut;NeG;
argoz;42682;Argoz;10519;arh~gaut;NeG;
argoz;42695;Argoz;10519;arh~gaut;NeG;
